InvoiceDate,InvoiceMonth,InvoiceYear,InvoiceWeekday,InvoiceHour,InvoiceWeekEndMS,InvoiceWeekEndSS,Segment,Country,InvoiceCount_Buy,ActiveCustomers_Buy,TotalQuantity_Buy,TotalSales_Buy,AvgSalesPerCustomer_Buy,ReturnCustomers,TotalSales_Return
2011-03-28 15:30:00,2011-03,2011,Monday,15,2011-04-03,2011-04-02,Loyal,United Kingdom,0,0,0.0,0.0,,1,-330.0
2011-03-28 15:38:00,2011-03,2011,Monday,15,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,251.0,330.51,330.51,0,0.0
2011-03-28 15:42:00,2011-03,2011,Monday,15,2011-04-03,2011-04-02,Active,United Kingdom,1,1,158.0,250.42000000000004,250.42000000000004,0,0.0
2011-03-28 15:45:00,2011-03,2011,Monday,15,2011-04-03,2011-04-02,New & Growing,United Kingdom,1,1,368.0,1460.08,1460.08,0,0.0
2011-03-28 15:47:00,2011-03,2011,Monday,15,2011-04-03,2011-04-02,Loyal,United Kingdom,1,1,58.0,63.42,63.42,0,0.0
2011-03-28 15:49:00,2011-03,2011,Monday,15,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-28 15:49:00,2011-03,2011,Monday,15,2011-04-03,2011-04-02,New & Growing,United Kingdom,1,1,279.0,1491.7200000000003,1491.7200000000003,0,0.0
2011-03-28 16:02:00,2011-03,2011,Monday,16,2011-04-03,2011-04-02,VIP,Germany,0,0,0.0,0.0,,1,-2.07
2011-03-28 16:27:00,2011-03,2011,Monday,16,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,139.0,245.66,245.66,0,0.0
2011-03-28 16:28:00,2011-03,2011,Monday,16,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,1.0,4.95,4.95,0,0.0
2011-03-28 16:37:00,2011-03,2011,Monday,16,2011-04-03,2011-04-02,Active,United Kingdom,1,1,75.0,119.55,119.55,0,0.0
2011-03-28 16:41:00,2011-03,2011,Monday,16,2011-04-03,2011-04-02,VIP,Spain,1,1,550.0,817.5,817.5,0,0.0
2011-03-29 08:43:00,2011-03,2011,Tuesday,8,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,196.0,413.69999999999993,413.69999999999993,0,0.0
2011-03-29 08:46:00,2011-03,2011,Tuesday,8,2011-04-03,2011-04-02,Loyal,United Kingdom,1,1,79.0,169.05,169.05,0,0.0
2011-03-29 09:11:00,2011-03,2011,Tuesday,9,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,436.0,444.52000000000004,444.52000000000004,0,0.0
2011-03-29 09:19:00,2011-03,2011,Tuesday,9,2011-04-03,2011-04-02,VIP,United Kingdom,0,0,0.0,0.0,,1,-5.1
2011-03-29 09:36:00,2011-03,2011,Tuesday,9,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-29 09:53:00,2011-03,2011,Tuesday,9,2011-04-03,2011-04-02,Active,United Kingdom,1,1,94.0,263.58,263.58,0,0.0
2011-03-29 09:54:00,2011-03,2011,Tuesday,9,2011-04-03,2011-04-02,Active,United Kingdom,1,1,24.0,30.0,30.0,0,0.0
2011-03-29 09:58:00,2011-03,2011,Tuesday,9,2011-04-03,2011-04-02,VIP,United Kingdom,0,0,0.0,0.0,,1,-22.7
2011-03-29 09:59:00,2011-03,2011,Tuesday,9,2011-04-03,2011-04-02,New & Growing,EIRE,1,1,334.0,523.1500000000001,523.1500000000001,0,0.0
2011-03-29 10:18:00,2011-03,2011,Tuesday,10,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-29 10:20:00,2011-03,2011,Tuesday,10,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-29 10:22:00,2011-03,2011,Tuesday,10,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-29 10:23:00,2011-03,2011,Tuesday,10,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-29 10:24:00,2011-03,2011,Tuesday,10,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-29 10:26:00,2011-03,2011,Tuesday,10,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-29 10:27:00,2011-03,2011,Tuesday,10,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-29 10:39:00,2011-03,2011,Tuesday,10,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,140.0,289.25,289.25,0,0.0
2011-03-29 10:49:00,2011-03,2011,Tuesday,10,2011-04-03,2011-04-02,Active,United Kingdom,1,1,269.0,305.53999999999996,305.53999999999996,0,0.0
2011-03-29 10:50:00,2011-03,2011,Tuesday,10,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,235.0,428.04999999999995,428.04999999999995,0,0.0
2011-03-29 10:51:00,2011-03,2011,Tuesday,10,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,133.0,300.75,300.75,0,0.0
2011-03-29 10:52:00,2011-03,2011,Tuesday,10,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-29 10:55:00,2011-03,2011,Tuesday,10,2011-04-03,2011-04-02,Active,United Kingdom,0,0,0.0,0.0,,1,-9.9
2011-03-29 11:04:00,2011-03,2011,Tuesday,11,2011-04-03,2011-04-02,VIP,Netherlands,1,1,1070.0,2527.94,2527.94,0,0.0
2011-03-29 11:14:00,2011-03,2011,Tuesday,11,2011-04-03,2011-04-02,VIP,Netherlands,1,1,11116.0,15719.559999999998,15719.559999999998,0,0.0
2011-03-29 11:15:00,2011-03,2011,Tuesday,11,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,118.0,317.55999999999995,317.55999999999995,0,0.0
2011-03-29 11:25:00,2011-03,2011,Tuesday,11,2011-04-03,2011-04-02,Active,United Kingdom,1,1,48.0,65.16000000000001,65.16000000000001,0,0.0
2011-03-29 11:29:00,2011-03,2011,Tuesday,11,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,437.0,579.83,579.83,0,0.0
2011-03-29 11:30:00,2011-03,2011,Tuesday,11,2011-04-03,2011-04-02,VIP,United Kingdom,0,0,0.0,0.0,,1,-50.699999999999996
2011-03-29 11:39:00,2011-03,2011,Tuesday,11,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,36.0,35.04,35.04,0,0.0
2011-03-29 11:42:00,2011-03,2011,Tuesday,11,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,203.0,357.25,357.25,0,0.0
2011-03-29 12:01:00,2011-03,2011,Tuesday,12,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,108.0,356.8400000000001,356.8400000000001,0,0.0
2011-03-29 12:03:00,2011-03,2011,Tuesday,12,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,140.0,317.9,317.9,0,0.0
2011-03-29 12:10:00,2011-03,2011,Tuesday,12,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-29 12:17:00,2011-03,2011,Tuesday,12,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-29 12:18:00,2011-03,2011,Tuesday,12,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-29 12:20:00,2011-03,2011,Tuesday,12,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-29 12:29:00,2011-03,2011,Tuesday,12,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,164.0,328.2,328.2,0,0.0
2011-03-29 12:31:00,2011-03,2011,Tuesday,12,2011-04-03,2011-04-02,New & Growing,United Kingdom,1,1,164.0,297.2,297.2,0,0.0
2011-03-29 12:36:00,2011-03,2011,Tuesday,12,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-29 12:55:00,2011-03,2011,Tuesday,12,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,144.0,142.28,142.28,0,0.0
2011-03-29 12:57:00,2011-03,2011,Tuesday,12,2011-04-03,2011-04-02,At Risk,United Kingdom,1,1,121.0,277.07000000000005,277.07000000000005,0,0.0
2011-03-29 13:04:00,2011-03,2011,Tuesday,13,2011-04-03,2011-04-02,Active,United Kingdom,1,1,182.0,305.68000000000006,305.68000000000006,0,0.0
2011-03-29 13:05:00,2011-03,2011,Tuesday,13,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,368.0,304.4,304.4,0,0.0
2011-03-29 13:06:00,2011-03,2011,Tuesday,13,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,173.0,465.70000000000005,465.70000000000005,0,0.0
2011-03-29 13:18:00,2011-03,2011,Tuesday,13,2011-04-03,2011-04-02,Loyal,United Kingdom,0,0,0.0,0.0,,1,-45.900000000000006
2011-03-29 13:22:00,2011-03,2011,Tuesday,13,2011-04-03,2011-04-02,Loyal,United Kingdom,1,1,38.0,108.20000000000002,108.20000000000002,0,0.0
2011-03-29 13:27:00,2011-03,2011,Tuesday,13,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,920.0,1518.0,1518.0,0,0.0
2011-03-29 13:28:00,2011-03,2011,Tuesday,13,2011-04-03,2011-04-02,Loyal,United Kingdom,1,1,92.0,341.93000000000006,341.93000000000006,0,0.0
2011-03-29 13:32:00,2011-03,2011,Tuesday,13,2011-04-03,2011-04-02,Loyal,United Kingdom,1,1,16.0,69.4,69.4,0,0.0
2011-03-29 13:33:00,2011-03,2011,Tuesday,13,2011-04-03,2011-04-02,Loyal,United Kingdom,1,1,1340.0,1700.3999999999996,1700.3999999999996,0,0.0
2011-03-29 13:40:00,2011-03,2011,Tuesday,13,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-29 13:42:00,2011-03,2011,Tuesday,13,2011-04-03,2011-04-02,Active,United Kingdom,1,1,989.0,4225.290000000001,4225.290000000001,0,0.0
2011-03-29 13:43:00,2011-03,2011,Tuesday,13,2011-04-03,2011-04-02,New & Growing,United Kingdom,1,1,129.0,873.0499999999997,873.0499999999997,0,0.0
2011-03-29 13:44:00,2011-03,2011,Tuesday,13,2011-04-03,2011-04-02,New & Growing,United Kingdom,2,2,177.0,1216.1600000000003,608.0800000000002,0,0.0
2011-03-29 13:45:00,2011-03,2011,Tuesday,13,2011-04-03,2011-04-02,New & Growing,United Kingdom,2,2,187.0,1436.2799999999997,718.1399999999999,0,0.0
2011-03-29 13:46:00,2011-03,2011,Tuesday,13,2011-04-03,2011-04-02,New & Growing,United Kingdom,1,1,65.0,489.2899999999999,489.2899999999999,0,0.0
2011-03-29 13:48:00,2011-03,2011,Tuesday,13,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,1250.0,2106.46,2106.46,0,0.0
2011-03-29 13:53:00,2011-03,2011,Tuesday,13,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,111.0,280.85,280.85,0,0.0
2011-03-29 13:58:00,2011-03,2011,Tuesday,13,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,1215.0,963.01,963.01,0,0.0
2011-03-29 14:13:00,2011-03,2011,Tuesday,14,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,253.0,328.15000000000003,328.15000000000003,0,0.0
2011-03-29 14:17:00,2011-03,2011,Tuesday,14,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-29 14:17:00,2011-03,2011,Tuesday,14,2011-04-03,2011-04-02,Loyal,United Kingdom,0,0,0.0,0.0,,1,-3.75
2011-03-29 14:19:00,2011-03,2011,Tuesday,14,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-29 14:20:00,2011-03,2011,Tuesday,14,2011-04-03,2011-04-02,At Risk,United Kingdom,1,1,242.0,283.71,283.71,0,0.0
2011-03-29 14:31:00,2011-03,2011,Tuesday,14,2011-04-03,2011-04-02,New & Growing,United Kingdom,1,1,52.0,272.76,272.76,0,0.0
2011-03-29 14:35:00,2011-03,2011,Tuesday,14,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,321.0,504.6099999999999,504.6099999999999,0,0.0
2011-03-29 14:58:00,2011-03,2011,Tuesday,14,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,173.0,371.83000000000004,371.83000000000004,0,0.0
2011-03-29 15:02:00,2011-03,2011,Tuesday,15,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,254.0,539.3000000000001,539.3000000000001,0,0.0
2011-03-29 15:06:00,2011-03,2011,Tuesday,15,2011-04-03,2011-04-02,VIP,United Kingdom,0,0,0.0,0.0,,1,-19.45
2011-03-29 15:12:00,2011-03,2011,Tuesday,15,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,174.0,243.80999999999995,243.80999999999995,0,0.0
2011-03-29 15:15:00,2011-03,2011,Tuesday,15,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,163.0,141.41,141.41,0,0.0
2011-03-29 15:18:00,2011-03,2011,Tuesday,15,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,42.0,258.18,258.18,0,0.0
2011-03-29 15:20:00,2011-03,2011,Tuesday,15,2011-04-03,2011-04-02,New & Growing,United Kingdom,1,1,357.0,1385.130000000002,1385.130000000002,0,0.0
2011-03-29 15:22:00,2011-03,2011,Tuesday,15,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,137.0,247.45000000000002,247.45000000000002,0,0.0
2011-03-29 15:27:00,2011-03,2011,Tuesday,15,2011-04-03,2011-04-02,VIP,United Kingdom,0,0,0.0,0.0,,1,-22.95
2011-03-29 15:30:00,2011-03,2011,Tuesday,15,2011-04-03,2011-04-02,New & Growing,United Kingdom,1,1,404.0,1536.0300000000007,1536.0300000000007,0,0.0
2011-03-29 15:36:00,2011-03,2011,Tuesday,15,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-29 15:44:00,2011-03,2011,Tuesday,15,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,63.0,118.55,118.55,0,0.0
2011-03-29 15:53:00,2011-03,2011,Tuesday,15,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,48.0,113.3,113.3,0,0.0
2011-03-29 16:05:00,2011-03,2011,Tuesday,16,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,133.0,351.0099999999999,351.0099999999999,0,0.0
2011-03-29 16:12:00,2011-03,2011,Tuesday,16,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,222.0,287.04,287.04,0,0.0
2011-03-29 16:36:00,2011-03,2011,Tuesday,16,2011-04-03,2011-04-02,Active,United Kingdom,1,1,370.0,346.59999999999997,346.59999999999997,0,0.0
2011-03-29 16:40:00,2011-03,2011,Tuesday,16,2011-04-03,2011-04-02,Active,United Kingdom,1,1,4178.0,14719.150000000003,14719.150000000003,0,0.0
2011-03-29 16:41:00,2011-03,2011,Tuesday,16,2011-04-03,2011-04-02,Active,United Kingdom,1,1,1786.0,6908.570000000001,6908.570000000001,0,0.0
2011-03-29 16:41:00,2011-03,2011,Tuesday,16,2011-04-03,2011-04-02,At Risk,United Kingdom,1,1,14.0,209.29999999999998,209.29999999999998,0,0.0
2011-03-29 16:51:00,2011-03,2011,Tuesday,16,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-29 16:56:00,2011-03,2011,Tuesday,16,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-29 17:11:00,2011-03,2011,Tuesday,17,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-29 17:12:00,2011-03,2011,Tuesday,17,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,224.0,314.1,314.1,0,0.0
2011-03-29 17:21:00,2011-03,2011,Tuesday,17,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-29 17:23:00,2011-03,2011,Tuesday,17,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,132.0,338.4099999999999,338.4099999999999,0,0.0
2011-03-30 09:06:00,2011-03,2011,Wednesday,9,2011-04-03,2011-04-02,VIP,Netherlands,1,1,1208.0,1807.04,1807.04,0,0.0
2011-03-30 09:12:00,2011-03,2011,Wednesday,9,2011-04-03,2011-04-02,Loyal,Switzerland,1,1,445.0,940.1700000000001,940.1700000000001,0,0.0
2011-03-30 09:15:00,2011-03,2011,Wednesday,9,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,433.0,475.69000000000005,475.69000000000005,0,0.0
2011-03-30 09:17:00,2011-03,2011,Wednesday,9,2011-04-03,2011-04-02,Active,United Kingdom,1,1,204.0,266.2,266.2,0,0.0
2011-03-30 09:19:00,2011-03,2011,Wednesday,9,2011-04-03,2011-04-02,Loyal,United Kingdom,1,1,198.0,355.12000000000006,355.12000000000006,0,0.0
2011-03-30 09:27:00,2011-03,2011,Wednesday,9,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,36.0,91.8,91.8,0,0.0
2011-03-30 09:31:00,2011-03,2011,Wednesday,9,2011-04-03,2011-04-02,Active,United Kingdom,1,1,32.0,81.6,81.6,0,0.0
2011-03-30 09:36:00,2011-03,2011,Wednesday,9,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,214.0,301.48,301.48,0,0.0
2011-03-30 09:46:00,2011-03,2011,Wednesday,9,2011-04-03,2011-04-02,At Risk,United Kingdom,1,1,5.0,13.770000000000001,13.770000000000001,0,0.0
2011-03-30 09:47:00,2011-03,2011,Wednesday,9,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-30 10:16:00,2011-03,2011,Wednesday,10,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,308.0,396.59999999999997,396.59999999999997,0,0.0
2011-03-30 10:18:00,2011-03,2011,Wednesday,10,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,144.0,152.64000000000001,152.64000000000001,0,0.0
2011-03-30 10:23:00,2011-03,2011,Wednesday,10,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-30 10:24:00,2011-03,2011,Wednesday,10,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-30 10:32:00,2011-03,2011,Wednesday,10,2011-04-03,2011-04-02,Active,United Kingdom,1,1,220.0,315.0,315.0,0,0.0
2011-03-30 10:34:00,2011-03,2011,Wednesday,10,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,126.0,216.3,216.3,0,0.0
2011-03-30 10:36:00,2011-03,2011,Wednesday,10,2011-04-03,2011-04-02,Loyal,United Kingdom,1,1,60.0,459.0,459.0,0,0.0
2011-03-30 10:46:00,2011-03,2011,Wednesday,10,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,115.0,383.0700000000001,383.0700000000001,0,0.0
2011-03-30 10:50:00,2011-03,2011,Wednesday,10,2011-04-03,2011-04-02,At Risk,United Kingdom,1,1,72.0,56.4,56.4,0,0.0
2011-03-30 10:54:00,2011-03,2011,Wednesday,10,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,1104.0,2161.32,2161.32,0,0.0
2011-03-30 11:04:00,2011-03,2011,Wednesday,11,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,260.0,662.2999999999998,662.2999999999998,0,0.0
2011-03-30 11:12:00,2011-03,2011,Wednesday,11,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,236.0,244.13000000000002,244.13000000000002,0,0.0
2011-03-30 11:18:00,2011-03,2011,Wednesday,11,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,48.0,176.20999999999995,176.20999999999995,0,0.0
2011-03-30 11:19:00,2011-03,2011,Wednesday,11,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-30 11:32:00,2011-03,2011,Wednesday,11,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,58.0,180.38000000000002,180.38000000000002,0,0.0
2011-03-30 11:35:00,2011-03,2011,Wednesday,11,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-30 11:39:00,2011-03,2011,Wednesday,11,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,416.0,481.2,481.2,0,0.0
2011-03-30 11:47:00,2011-03,2011,Wednesday,11,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-30 11:48:00,2011-03,2011,Wednesday,11,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,426.0,631.06,631.06,0,0.0
2011-03-30 11:51:00,2011-03,2011,Wednesday,11,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,628.0,1012.6,1012.6,0,0.0
2011-03-30 11:59:00,2011-03,2011,Wednesday,11,2011-04-03,2011-04-02,VIP,United Kingdom,0,0,0.0,0.0,,1,-7.5
2011-03-30 12:00:00,2011-03,2011,Wednesday,12,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,201.0,415.79999999999995,415.79999999999995,0,0.0
2011-03-30 12:02:00,2011-03,2011,Wednesday,12,2011-04-03,2011-04-02,Loyal,United Kingdom,1,1,394.0,215.43,215.43,0,0.0
2011-03-30 12:04:00,2011-03,2011,Wednesday,12,2011-04-03,2011-04-02,At Risk,United Kingdom,1,1,79.0,212.35999999999999,212.35999999999999,0,0.0
2011-03-30 12:05:00,2011-03,2011,Wednesday,12,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,92.0,183.00000000000003,183.00000000000003,0,0.0
2011-03-30 12:12:00,2011-03,2011,Wednesday,12,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,143.0,381.5,381.5,0,0.0
2011-03-30 12:15:00,2011-03,2011,Wednesday,12,2011-04-03,2011-04-02,Active,United Kingdom,1,1,210.0,458.46999999999997,458.46999999999997,0,0.0
2011-03-30 12:24:00,2011-03,2011,Wednesday,12,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,77.0,127.79,127.79,0,0.0
2011-03-30 12:34:00,2011-03,2011,Wednesday,12,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,60.0,303.32,303.32,0,0.0
2011-03-30 12:35:00,2011-03,2011,Wednesday,12,2011-04-03,2011-04-02,Loyal,United Kingdom,1,1,24.0,238.79999999999998,238.79999999999998,0,0.0
2011-03-30 12:43:00,2011-03,2011,Wednesday,12,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,250.0,270.26000000000005,270.26000000000005,0,0.0
2011-03-30 12:45:00,2011-03,2011,Wednesday,12,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,121.0,453.05,453.05,0,0.0
2011-03-30 12:48:00,2011-03,2011,Wednesday,12,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,38.0,245.2,245.2,0,0.0
2011-03-30 12:54:00,2011-03,2011,Wednesday,12,2011-04-03,2011-04-02,VIP,Germany,1,1,174.0,418.70000000000005,418.70000000000005,0,0.0
2011-03-30 12:55:00,2011-03,2011,Wednesday,12,2011-04-03,2011-04-02,At Risk,United Kingdom,1,1,4.0,46.2,46.2,0,0.0
2011-03-30 13:00:00,2011-03,2011,Wednesday,13,2011-04-03,2011-04-02,At Risk,United Kingdom,1,1,5.0,16.130000000000003,16.130000000000003,0,0.0
2011-03-30 13:00:00,2011-03,2011,Wednesday,13,2011-04-03,2011-04-02,New & Growing,United Kingdom,1,1,386.0,193.5,193.5,0,0.0
2011-03-30 13:01:00,2011-03,2011,Wednesday,13,2011-04-03,2011-04-02,Loyal,United Kingdom,1,1,2048.0,1622.48,1622.48,0,0.0
2011-03-30 13:01:00,2011-03,2011,Wednesday,13,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,386.0,313.49999999999994,313.49999999999994,0,0.0
2011-03-30 13:02:00,2011-03,2011,Wednesday,13,2011-04-03,2011-04-02,New & Growing,United Kingdom,1,1,168.0,189.84,189.84,0,0.0
2011-03-30 13:05:00,2011-03,2011,Wednesday,13,2011-04-03,2011-04-02,New & Growing,United Kingdom,1,1,181.0,294.4700000000002,294.4700000000002,0,0.0
2011-03-30 13:11:00,2011-03,2011,Wednesday,13,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-30 13:14:00,2011-03,2011,Wednesday,13,2011-04-03,2011-04-02,Loyal,United Kingdom,1,1,488.0,611.94,611.94,0,0.0
2011-03-30 13:26:00,2011-03,2011,Wednesday,13,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,65.0,136.99,136.99,0,0.0
2011-03-30 13:28:00,2011-03,2011,Wednesday,13,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,193.0,427.1500000000002,427.1500000000002,0,0.0
2011-03-30 13:39:00,2011-03,2011,Wednesday,13,2011-04-03,2011-04-02,Active,United Kingdom,1,1,84.0,331.80000000000007,331.80000000000007,0,0.0
2011-03-30 13:44:00,2011-03,2011,Wednesday,13,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,38.0,132.70000000000002,132.70000000000002,0,0.0
2011-03-30 13:56:00,2011-03,2011,Wednesday,13,2011-04-03,2011-04-02,New & Growing,United Kingdom,1,1,84.0,271.0,271.0,0,0.0
2011-03-30 13:57:00,2011-03,2011,Wednesday,13,2011-04-03,2011-04-02,Active,United Kingdom,1,1,87.0,132.09,132.09,0,0.0
2011-03-30 14:06:00,2011-03,2011,Wednesday,14,2011-04-03,2011-04-02,VIP,United Kingdom,2,2,845.0,719.6699999999998,359.8349999999999,0,0.0
2011-03-30 14:08:00,2011-03,2011,Wednesday,14,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,171.0,174.31,174.31,0,0.0
2011-03-30 14:08:00,2011-03,2011,Wednesday,14,2011-04-03,2011-04-02,,United Kingdom,0,0,0.0,0.0,,0,0.0
2011-03-30 14:23:00,2011-03,2011,Wednesday,14,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,311.0,306.3900000000001,306.3900000000001,0,0.0
2011-03-30 14:30:00,2011-03,2011,Wednesday,14,2011-04-03,2011-04-02,VIP,United Kingdom,0,0,0.0,0.0,,1,-34.0
2011-03-30 14:39:00,2011-03,2011,Wednesday,14,2011-04-03,2011-04-02,Loyal,United Kingdom,1,1,388.0,519.96,519.96,0,0.0
2011-03-30 14:49:00,2011-03,2011,Wednesday,14,2011-04-03,2011-04-02,Active,United Kingdom,0,0,0.0,0.0,,1,-53.7
2011-03-30 14:51:00,2011-03,2011,Wednesday,14,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,502.0,850.8200000000002,850.8200000000002,0,0.0
2011-03-30 14:57:00,2011-03,2011,Wednesday,14,2011-04-03,2011-04-02,VIP,United Kingdom,0,0,0.0,0.0,,1,-6.75
2011-03-30 15:05:00,2011-03,2011,Wednesday,15,2011-04-03,2011-04-02,Loyal,United Kingdom,1,1,592.0,760.1800000000001,760.1800000000001,0,0.0
2011-03-30 15:06:00,2011-03,2011,Wednesday,15,2011-04-03,2011-04-02,VIP,United Kingdom,1,1,376.0,600.0,600.0,1,-80.55000000000001
2011-03-30 15:12:00,2011-03,2011,Wednesday,15,2011-04-03,2011-04-02,VIP,Germany,0,0,0.0,0.0,,1,-54.65
2011-03-30 15:14:00,2011-03,2011,Wednesday,15,2011-04-03,2011-04-02,VIP,United Kingdom,0,0,0.0,0.0,,1,-10.95
2011-03-30 15:29:00,2011-03,2011,Wednesday,15,2011-04-03,2011-04-02,At Risk,United Kingdom,1,1,465.0,836.7899999999998,836.7899999999998,0,0.0
2011-03-30 15:31:00,2011-03,2011,Wednesday,15,2011-04-03,2011-04-02,Loyal,United Kingdom,1,1,696.0,493.92,493.92,0,0.0
