InvoiceDate,Segment,Country,ReturnInvoiceCount,ReturnCustomers,ReturnedQuantity,ReturnedSales
2011-04-14 16:54:00,New & Growing,United Kingdom,1,1,-3.0,-1.17
2011-04-14 17:07:00,Loyal,United Kingdom,1,1,-22.0,-11.819999999999999
2011-04-14 17:13:00,New & Growing,United Kingdom,1,1,-7.0,-14.93
2011-04-14 17:17:00,VIP,United Kingdom,1,1,-2.0,-3.3
2011-04-14 17:43:00,VIP,United Kingdom,1,1,-214.0,-330.34000000000003
2011-04-15 09:55:00,VIP,United Kingdom,1,1,-3.0,-6.99
2011-04-17 10:10:00,VIP,United Kingdom,1,1,-1.0,-4.25
2011-04-17 10:38:00,VIP,United Kingdom,1,1,-1.0,-16.95
2011-04-18 09:39:00,New & Growing,United Kingdom,1,1,-1.0,-10.95
2011-04-18 10:29:00,VIP,United Kingdom,1,1,-7.0,-12.969999999999999
2011-04-18 10:29:00,Active,Germany,1,1,-1.0,-222.75
2011-04-18 10:34:00,VIP,United Kingdom,1,1,-9.0,-9.35
2011-04-18 10:37:00,VIP,United Kingdom,1,1,-4.0,-34.0
2011-04-18 11:20:00,VIP,United Kingdom,1,1,-1.0,-7.95
2011-04-18 11:31:00,VIP,France,1,1,-61.0,-86.0
2011-04-18 12:06:00,Active,United Kingdom,1,1,-6.0,-49.5
2011-04-18 12:28:00,VIP,United Kingdom,1,1,-4.0,-6.22
2011-04-18 12:55:00,Loyal,United Kingdom,1,1,-6.0,-47.5
2011-04-18 13:00:00,VIP,United Kingdom,1,1,-6.0,-7.5
2011-04-18 13:02:00,VIP,United Kingdom,1,1,-3.0,-14.25
2011-04-18 13:08:00,Loyal,United Kingdom,1,1,-9014.0,-22998.4
2011-04-18 13:28:00,Loyal,United Kingdom,1,1,-9.0,-19.65
2011-04-18 13:34:00,VIP,United Kingdom,1,1,-2.0,-3.3
2011-04-18 13:52:00,New & Growing,United Kingdom,1,1,-2.0,-5.1
2011-04-18 13:59:00,VIP,United Kingdom,1,1,-62.0,-134.92
2011-04-18 14:12:00,Loyal,United Kingdom,1,1,-2.0,-13.5
2011-04-18 14:14:00,Loyal,United Kingdom,1,1,-3.0,-4.949999999999999
2011-04-18 14:15:00,VIP,United Kingdom,1,1,-17.0,-38.21
2011-04-18 14:16:00,VIP,United Kingdom,1,1,-2.0,-3.3
2011-04-18 14:30:00,VIP,United Kingdom,1,1,-6.0,-35.7
2011-04-18 14:54:00,VIP,United Kingdom,1,1,-14.0,-23.599999999999998
2011-04-18 16:25:00,VIP,United Kingdom,1,1,-6.0,-51.0
2011-04-19 10:49:00,VIP,United Kingdom,1,1,-1.0,-158.21
2011-04-19 10:52:00,VIP,United Kingdom,1,1,-11.0,-18.15
2011-04-19 11:03:00,VIP,United Kingdom,1,1,-2.0,-9.9
2011-04-19 11:08:00,At Risk,United Kingdom,1,1,-4.0,-17.0
2011-04-19 11:20:00,Active,United Kingdom,1,1,-18.0,-53.1
2011-04-19 11:25:00,VIP,United Kingdom,1,1,-8.0,-5.12
2011-04-19 11:26:00,At Risk,United Kingdom,1,1,-3.0,-11.45
2011-04-19 11:31:00,New & Growing,United Kingdom,1,1,-13.0,-13.78
2011-04-19 12:21:00,VIP,United Kingdom,1,1,-9.0,-89.55
2011-04-19 12:23:00,VIP,Germany,1,1,-6.0,-23.700000000000003
2011-04-19 12:40:00,VIP,United Kingdom,1,1,-3.0,-20.14
2011-04-19 16:09:00,Loyal,United Kingdom,1,1,-1.0,-12.75
2011-04-19 16:32:00,VIP,United Kingdom,1,1,-6.0,-14.399999999999999
2011-04-19 16:33:00,Loyal,United Kingdom,1,1,-8.0,-29.7
2011-04-19 16:36:00,Loyal,United Kingdom,1,1,-3.0,-6.25
2011-04-19 16:39:00,Loyal,United Kingdom,1,1,-3.0,-17.85
2011-04-20 09:31:00,VIP,United Kingdom,1,1,-1.0,-2.95
2011-04-20 09:49:00,Loyal,Cyprus,1,1,-6.0,-45.900000000000006
2011-04-20 09:49:00,Loyal,Switzerland,1,1,-6.0,-45.900000000000006
2011-04-20 10:10:00,Loyal,Cyprus,1,1,-100.0,-179.0
2011-04-20 10:10:00,Loyal,Switzerland,1,1,-100.0,-179.0
2011-04-20 10:53:00,VIP,United Kingdom,1,1,-5.0,-7.1
2011-04-20 11:48:00,VIP,United Kingdom,1,1,-2.0,-25.5
2011-04-20 11:49:00,VIP,United Kingdom,1,1,-1.0,-3.75
2011-04-20 12:59:00,VIP,United Kingdom,1,1,-9.0,-9.540000000000001
2011-04-20 13:11:00,VIP,United Kingdom,1,1,-7.0,-14.700000000000001
2011-04-20 13:39:00,VIP,United Kingdom,1,1,-13.0,-17.55
2011-04-20 14:08:00,VIP,United Kingdom,1,1,-2.0,-25.740000000000002
2011-04-20 15:56:00,VIP,United Kingdom,1,1,-1.0,-12.75
2011-04-20 15:57:00,Active,United Kingdom,1,1,-4.0,-13.100000000000001
2011-04-20 15:58:00,At Risk,United Kingdom,1,1,-2.0,-11.9
2011-04-20 15:58:00,VIP,United Kingdom,1,1,-1.0,-3.75
2011-04-20 16:28:00,New & Growing,United Kingdom,1,1,-5.0,-49.35
2011-04-20 16:41:00,At Risk,United Kingdom,1,1,-1.0,-8.5
2011-04-21 10:00:00,Loyal,United Kingdom,1,1,-5.0,-27.25
2011-04-21 15:12:00,,United Kingdom,1,1,-1.0,-475.69
2011-04-21 15:13:00,,United Kingdom,1,1,-1.0,-678.03
2011-04-21 15:15:00,,United Kingdom,1,1,-1.0,-194.97
2011-04-21 16:38:00,VIP,United Kingdom,1,1,-1.0,-4.25
2011-04-21 16:40:00,VIP,United Kingdom,1,1,-4.0,-4.24
2011-04-21 16:42:00,VIP,United Kingdom,1,1,-2.0,-14.45
2011-04-21 16:57:00,VIP,United Kingdom,1,1,-1.0,-7.95
2011-04-21 17:00:00,Active,United Kingdom,1,1,-12.0,-10.2
2011-04-26 11:06:00,VIP,Japan,1,1,-33.0,-85.47
2011-04-26 11:16:00,VIP,United Kingdom,1,1,-16.0,-95.2
2011-04-26 11:19:00,VIP,Germany,1,1,-16.0,-37.25
2011-04-26 12:13:00,Active,United Kingdom,1,1,-1.0,-1.45
2011-04-26 13:10:00,VIP,United Kingdom,1,1,-42.0,-116.10000000000001
2011-04-26 13:11:00,VIP,United Kingdom,1,1,-1.0,-7.95
2011-04-26 16:02:00,VIP,United Kingdom,1,1,-1.0,-6.95
2011-04-26 17:17:00,VIP,United Kingdom,1,1,-1.0,-4.95
2011-04-26 17:26:00,VIP,United Kingdom,1,1,-8.0,-23.05
2011-04-26 17:29:00,VIP,United Kingdom,1,1,-15.0,-3.5999999999999996
2011-04-26 17:32:00,New & Growing,United Kingdom,1,1,-160.0,-79.91999999999999
2011-04-27 10:22:00,Loyal,United Kingdom,1,1,-1.0,-120.0
2011-04-27 11:25:00,VIP,United Kingdom,1,1,-10.0,-89.9
2011-04-27 11:26:00,VIP,United Kingdom,1,1,-6.0,-13.500000000000002
2011-04-27 12:06:00,VIP,United Kingdom,1,1,-1.0,-11.76
2011-04-27 14:07:00,VIP,United Kingdom,1,1,-6.0,-23.28
2011-04-27 15:12:00,Loyal,United Kingdom,1,1,-16.0,-20.04
2011-04-27 16:13:00,VIP,United Kingdom,1,1,-14.0,-17.5
2011-04-27 16:17:00,Loyal,United Kingdom,1,1,-1.0,-9.95
2011-04-27 16:19:00,Active,United Kingdom,1,1,-2.0,-19.9
2011-04-27 16:28:00,VIP,France,1,1,-2.0,-11.9
2011-04-27 16:44:00,Loyal,United Kingdom,1,1,-2.0,-9.9
2011-04-27 16:53:00,VIP,United Kingdom,1,1,-1.0,-4.25
2011-04-28 09:49:00,VIP,Australia,1,1,-100.0,-425.0
2011-04-28 11:38:00,VIP,United Kingdom,1,1,-1.0,-1.01
2011-04-28 11:41:00,Active,United Kingdom,1,1,-12.0,-25.200000000000003
2011-04-28 16:13:00,VIP,United Kingdom,1,1,-4.0,-19.98
2011-04-28 16:15:00,Active,United Kingdom,1,1,-108.0,-143.7
2011-04-28 16:17:00,VIP,United Kingdom,1,1,-5.0,-16.65
2011-04-28 16:18:00,VIP,United Kingdom,1,1,-6.0,-9.899999999999999
2011-04-28 18:16:00,VIP,United Kingdom,1,1,-14.0,-31.5
2011-04-28 18:27:00,VIP,United Kingdom,1,1,-6.0,-51.0
2011-04-28 19:43:00,Active,United Kingdom,1,1,-100.0,-415.00000000000006
2011-04-28 19:49:00,New & Growing,United Kingdom,1,1,-21.0,-80.55
2011-04-28 19:51:00,VIP,United Kingdom,1,1,-12.0,-24.96
2011-04-28 19:52:00,VIP,United Kingdom,1,1,-5.0,-15.2
2011-05-01 11:58:00,VIP,United Kingdom,1,1,-2.0,-3.3
2011-05-01 11:59:00,VIP,United Kingdom,1,1,-2.0,-3.75
2011-05-01 12:38:00,VIP,United Kingdom,1,1,-1.0,-1.95
2011-05-03 08:47:00,VIP,United Kingdom,1,1,-86.0,-218.10000000000002
2011-05-03 08:49:00,Loyal,United Kingdom,1,1,-1.0,-14.95
2011-05-03 10:08:00,VIP,United Kingdom,1,1,-9.0,-20.27
2011-05-03 10:37:00,VIP,United Kingdom,1,1,-6.0,-51.0
2011-05-03 11:23:00,VIP,Sweden,1,1,-2.0,-8.5
2011-05-03 11:27:00,VIP,Switzerland,1,1,-4.0,-42.8
2011-05-03 11:28:00,VIP,Germany,1,1,-8.0,-13.100000000000001
2011-05-03 11:34:00,Loyal,United Kingdom,1,1,-6.0,-7.5
2011-05-03 11:58:00,New & Growing,United Kingdom,1,1,-5.0,-10.5
2011-05-03 12:02:00,VIP,United Kingdom,1,1,-10.0,-85.0
2011-05-03 12:14:00,VIP,United Kingdom,1,1,-6.0,-7.38
2011-05-03 12:38:00,VIP,United Kingdom,1,1,-2.0,-4.2
2011-05-03 12:40:00,Active,United Kingdom,1,1,-2.0,-6.3
2011-05-03 12:47:00,VIP,United Kingdom,1,1,-14.0,-41.300000000000004
2011-05-03 12:49:00,Loyal,United Kingdom,1,1,-1.0,-4.95
2011-05-03 12:51:00,VIP,United Kingdom,1,1,-1.0,-8142.75
2011-05-03 14:12:00,VIP,United Kingdom,1,1,-1.0,-6930.0
2011-05-03 15:04:00,VIP,United Kingdom,1,1,-1.0,-2.95
2011-05-04 10:10:00,VIP,United Kingdom,1,1,-1.0,-12.75
2011-05-04 10:52:00,VIP,United Kingdom,1,1,-1.0,-2.1
2011-05-04 11:23:00,New & Growing,United Kingdom,1,1,-6.0,-7.5
2011-05-04 13:40:00,VIP,United Kingdom,1,1,-4.0,-4.24
2011-05-04 15:44:00,Loyal,United Kingdom,1,1,-2.0,-5.9
2011-05-04 16:12:00,VIP,United Kingdom,1,1,-5.0,-2.41
2011-05-04 16:18:00,VIP,Sweden,1,1,-2.0,-8.5
2011-05-04 16:23:00,VIP,United Kingdom,1,1,-15.0,-32.55
2011-05-04 16:27:00,New & Growing,United Kingdom,1,1,-2.0,-5.9
2011-05-05 09:58:00,VIP,United Kingdom,1,1,-7.0,-13.65
2011-05-05 11:20:00,New & Growing,United Kingdom,1,1,-3.0,-14.850000000000001
2011-05-05 11:21:00,VIP,United Kingdom,1,1,-11.0,-36.43
2011-05-05 11:22:00,New & Growing,United Kingdom,1,1,-3.0,-7.6499999999999995
2011-05-05 15:53:00,VIP,EIRE,1,1,-1.0,-9.95
2011-05-05 17:29:00,VIP,United Kingdom,1,1,-6.0,-22.5
2011-05-05 17:35:00,VIP,United Kingdom,1,1,-2.0,-7.9
2011-05-05 17:37:00,VIP,United Kingdom,1,1,-1.0,-1.65
2011-05-05 17:38:00,VIP,United Kingdom,1,1,-1.0,-2.95
2011-05-05 17:46:00,VIP,United Kingdom,1,1,-2.0,-2.95
2011-05-05 17:47:00,Loyal,United Kingdom,1,1,-2.0,-6.9
2011-05-05 17:57:00,VIP,United Kingdom,1,1,-51.0,-36.72
2011-05-05 17:58:00,Loyal,United Kingdom,1,1,-4.0,-6.6
2011-05-05 18:01:00,VIP,United Kingdom,1,1,-2.0,-9.9
2011-05-05 18:09:00,VIP,United Kingdom,1,1,-1.0,-3.39
2011-05-05 18:11:00,VIP,United Kingdom,1,1,-9.0,-18.35
2011-05-05 18:12:00,VIP,United Kingdom,1,1,-7.0,-8.75
2011-05-05 18:14:00,VIP,United Kingdom,1,1,-39.0,-212.54999999999998
2011-05-06 09:07:00,VIP,Germany,1,1,-2.0,-5.1
2011-05-06 09:55:00,VIP,United Kingdom,1,1,-1.0,-12.75
2011-05-06 10:00:00,,United Kingdom,1,1,-58.0,-103.3
2011-05-06 13:06:00,VIP,United Kingdom,1,1,-24.0,-50.400000000000006
2011-05-06 14:11:00,VIP,United Kingdom,1,1,-24.0,-10.08
2011-05-06 14:56:00,,United Kingdom,1,1,-1.0,-189.44
2011-05-06 15:08:00,VIP,United Kingdom,1,1,-4.0,-19.8
2011-05-06 15:10:00,VIP,United Kingdom,1,1,-6.0,-9.2
2011-05-06 16:44:00,VIP,United Kingdom,1,1,-3.0,-7.949999999999999
2011-05-06 17:38:00,VIP,United Kingdom,1,1,-1.0,-3.75
2011-05-08 11:09:00,VIP,United Kingdom,1,1,-2.0,-14.83
2011-05-08 14:45:00,VIP,United Kingdom,1,1,-4.0,-2.6
2011-05-08 14:50:00,VIP,United Kingdom,1,1,-2.0,-5.050000000000001
2011-05-08 16:12:00,VIP,France,1,1,-2.0,-36.0
2011-05-09 11:24:00,Loyal,United Kingdom,1,1,-1.0,-5.95
2011-05-09 11:25:00,VIP,France,1,1,-2.0,-17.0
2011-05-09 12:04:00,VIP,United Kingdom,1,1,-1.0,-5.95
2011-05-09 12:09:00,VIP,United Kingdom,1,1,-1.0,-125.0
2011-05-09 12:39:00,VIP,Germany,1,1,-8.0,-42.63
2011-05-09 12:44:00,VIP,United Kingdom,1,1,-1.0,-11.84
2011-05-09 14:38:00,,United Kingdom,1,1,-1.0,-587.08
2011-05-09 14:41:00,,United Kingdom,1,1,-1.0,-440.29
2011-05-09 14:44:00,,United Kingdom,1,1,-1.0,-598.59
2011-05-09 14:47:00,VIP,United Kingdom,1,1,-1.0,-4.95
2011-05-10 09:59:00,VIP,United Kingdom,1,1,-3.0,-28.65
2011-05-10 10:33:00,VIP,United Kingdom,1,1,-11.0,-32.45
2011-05-10 10:51:00,Loyal,United Kingdom,1,1,-1.0,-334.71
2011-05-10 10:51:00,VIP,United Kingdom,1,1,-162.0,-529.7
2011-05-10 11:21:00,VIP,United Kingdom,1,1,-208.0,-251.75
2011-05-10 11:55:00,VIP,United Kingdom,1,1,-400.0,-716.0
2011-05-10 12:04:00,VIP,United Kingdom,1,1,-960.0,-201.6
2011-05-10 12:06:00,VIP,United Kingdom,1,1,-240.0,-7.199999999999999
2011-05-10 12:07:00,VIP,United Kingdom,1,1,-4.0,-20.4
2011-05-10 12:35:00,VIP,United Kingdom,1,1,-2.0,-7.8
2011-05-10 14:03:00,VIP,United Kingdom,1,1,-18.0,-26.099999999999998
2011-05-10 15:50:00,VIP,United Kingdom,1,1,-1.0,-2.95
2011-05-10 15:56:00,VIP,United Kingdom,1,1,-2.0,-2.9
2011-05-10 15:58:00,VIP,United Kingdom,1,1,-2.0,-11.7
2011-05-10 16:05:00,VIP,United Kingdom,1,1,-8.0,-26.34
2011-05-10 16:06:00,VIP,United Kingdom,1,1,-1.0,-5.95
2011-05-10 16:15:00,VIP,United Kingdom,1,1,-2.0,-12.399999999999999
2011-05-10 16:16:00,VIP,United Kingdom,1,1,-1.0,-9.95
2011-05-10 16:27:00,Loyal,United Kingdom,1,1,-9.0,-27.310000000000002
2011-05-11 09:43:00,VIP,United Kingdom,1,1,-12.0,-6.6000000000000005
2011-05-11 09:47:00,VIP,United Kingdom,1,1,-2.0,-25.5
2011-05-11 09:49:00,VIP,United Kingdom,1,1,-6.0,-13.8
2011-05-11 10:17:00,VIP,Germany,1,1,-7.0,-5.95
2011-05-11 11:15:00,New & Growing,United Kingdom,1,1,-1.0,-3.15
2011-05-11 11:40:00,Loyal,United Kingdom,1,1,-1.0,-9.95
2011-05-11 12:34:00,New & Growing,United Kingdom,1,1,-86.0,-179.54
2011-05-11 14:28:00,VIP,United Kingdom,1,1,-9.0,-80.75
2011-05-11 14:52:00,VIP,United Kingdom,1,1,-21.0,-61.95000000000001
2011-05-11 15:17:00,New & Growing,United Kingdom,1,1,-1.0,-12.75
2011-05-11 15:46:00,VIP,United Kingdom,1,1,-3.0,-41.849999999999994
2011-05-11 16:52:00,VIP,United Kingdom,1,1,-1.0,-5.1
2011-05-12 09:48:00,New & Growing,United Kingdom,1,1,-1.0,-929.9
2011-05-12 10:29:00,VIP,United Kingdom,1,1,-1.0,-1.65
2011-05-12 11:23:00,VIP,United Kingdom,1,1,-1.0,-2.55
2011-05-12 11:29:00,VIP,United Kingdom,1,1,-6.0,-51.0
2011-05-12 11:40:00,VIP,United Kingdom,1,1,-1.0,-4.95
2011-05-12 15:19:00,Active,United Kingdom,1,1,-1350.0,-216.0
2011-05-12 19:04:00,VIP,Portugal,1,1,-1.0,-557.72
2011-05-12 19:09:00,VIP,United Kingdom,1,1,-2.0,-7.5
2011-05-12 19:27:00,Loyal,United Kingdom,1,1,-6.0,-4.9799999999999995
2011-05-12 19:28:00,VIP,United Kingdom,1,1,-1.0,-1.65
2011-05-12 19:33:00,VIP,United Kingdom,1,1,-16.0,-35.440000000000005
2011-05-12 19:35:00,VIP,United Kingdom,1,1,-3.0,-8.45
2011-05-12 19:38:00,Active,United Kingdom,1,1,-1.0,-2.1
2011-05-12 19:39:00,VIP,United Kingdom,1,1,-4.0,-5.9
2011-05-12 19:41:00,Loyal,United Kingdom,1,1,-6.0,-29.700000000000003
2011-05-12 19:42:00,Active,United Kingdom,1,1,-1.0,-2.1
2011-05-12 19:43:00,Loyal,United Kingdom,1,1,-8.0,-22.500000000000004
2011-05-12 19:44:00,Loyal,United Kingdom,1,1,-18.0,-42.0
2011-05-12 19:50:00,VIP,United Kingdom,1,1,-48.0,-65.03
2011-05-13 14:22:00,VIP,United Kingdom,1,1,-4.0,-5.88
2011-05-16 10:10:00,Loyal,United Kingdom,1,1,-2.0,-7.03
2011-05-16 11:09:00,Loyal,United Kingdom,1,1,-6.0,-29.700000000000003
2011-05-16 13:54:00,,United Kingdom,1,1,-1.0,-5876.4
2011-05-16 13:58:00,,United Kingdom,1,1,-1.0,-7006.83
2011-05-16 14:30:00,,United Kingdom,1,1,-2.0,-279.99
2011-05-16 14:37:00,,United Kingdom,1,1,-2.0,-328.72999999999996
2011-05-16 14:48:00,,United Kingdom,1,1,-2.0,-250.22
2011-05-16 14:56:00,,United Kingdom,1,1,-2.0,-292.54
2011-05-16 15:02:00,,United Kingdom,1,1,-2.0,-297.12
2011-05-16 16:58:00,VIP,United Kingdom,1,1,-1.0,-2.95
2011-05-17 08:58:00,Active,United Kingdom,1,1,-1.0,-40.0
2011-05-17 09:23:00,Active,United Kingdom,1,1,-6.0,-22.5
2011-05-17 09:57:00,VIP,Germany,1,1,-1.0,-18.0
2011-05-17 10:31:00,VIP,United Kingdom,1,1,-1.0,-0.85
2011-05-17 11:47:00,VIP,United Kingdom,1,1,-3.0,-22.349999999999998
2011-05-17 11:50:00,VIP,United Kingdom,1,1,-3.0,-11.25
2011-05-17 12:07:00,VIP,United Kingdom,1,1,-1.0,-9.84
2011-05-17 12:10:00,Loyal,United Kingdom,1,1,-24.0,-40.56
2011-05-17 12:29:00,Active,United Kingdom,1,1,-24.0,-17.28
2011-05-17 13:03:00,VIP,United Kingdom,1,1,-5.0,-18.75
2011-05-17 13:44:00,New & Growing,United Kingdom,1,1,-3.0,-1.9500000000000002
2011-05-17 13:46:00,Loyal,United Kingdom,1,1,-4.0,-20.950000000000003
2011-05-17 13:49:00,,United Kingdom,1,1,-1.0,-86.9
2011-05-17 13:50:00,VIP,United Kingdom,1,1,-3.0,-14.62
2011-05-17 13:58:00,,United Kingdom,1,1,-2.0,-113.57
2011-05-17 13:58:00,VIP,United Kingdom,1,1,-2.0,-15.9
2011-05-17 14:07:00,VIP,EIRE,1,1,-3.0,-23.849999999999998
2011-05-17 14:09:00,VIP,United Kingdom,1,1,-3.0,-6.300000000000001
2011-05-17 14:14:00,Loyal,United Kingdom,1,1,-1.0,-8.5
2011-05-17 14:16:00,Active,United Kingdom,1,1,-2.0,-9.9
2011-05-17 14:58:00,,United Kingdom,1,1,-1.0,-82.73
2011-05-17 15:01:00,VIP,United Kingdom,1,1,-1.0,-14.95
2011-05-17 15:08:00,VIP,United Kingdom,1,1,-7.0,-14.66
2011-05-17 15:09:00,,United Kingdom,1,1,-7.0,-289.48
2011-05-17 15:13:00,VIP,EIRE,1,1,-13.0,-27.51
2011-05-17 15:13:00,VIP,United Kingdom,1,1,-14.0,-27.18
2011-05-17 15:15:00,VIP,United Kingdom,1,1,-1.0,-3.75
2011-05-17 15:24:00,VIP,United Kingdom,1,1,-2.0,-16.3
2011-05-17 17:03:00,VIP,United Kingdom,1,1,-2.0,-3.2
2011-05-17 17:11:00,VIP,United Kingdom,1,1,-6.0,-17.700000000000003
2011-05-17 17:14:00,VIP,Channel Islands,1,1,-1.0,-293.0
2011-05-17 17:24:00,VIP,United Kingdom,1,1,-2.0,-16.9
2011-05-17 17:26:00,VIP,United Kingdom,1,1,-1.0,-2.08
2011-05-17 17:39:00,Loyal,United Kingdom,1,1,-6.0,-39.900000000000006
2011-05-17 17:43:00,VIP,United Kingdom,1,1,-1.0,-195.0
2011-05-18 09:20:00,VIP,United Kingdom,1,1,-4.0,-27.0
2011-05-18 09:23:00,New & Growing,United Kingdom,1,1,-2.0,-19.9
2011-05-18 11:21:00,VIP,United Kingdom,1,1,-2.0,-21.25
2011-05-18 12:16:00,VIP,United Kingdom,1,1,-1.0,-15.96
2011-05-18 12:21:00,VIP,United Kingdom,1,1,-2.0,-44.900000000000006
2011-05-18 12:24:00,Loyal,United Kingdom,1,1,-1.0,-3.71
2011-05-18 14:01:00,VIP,United Kingdom,1,1,-8.0,-13.43
2011-05-19 09:57:00,Loyal,United Kingdom,1,1,-5.0,-33.4
2011-05-19 10:39:00,Loyal,United Kingdom,1,1,-2.0,-17.45
2011-05-19 10:53:00,Loyal,United Kingdom,1,1,-6.0,-12.5
2011-05-19 11:05:00,VIP,United Kingdom,1,1,-24.0,-262.79999999999995
2011-05-19 12:15:00,VIP,Germany,1,1,-2.0,-21.9
2011-05-19 12:19:00,VIP,United Kingdom,1,1,-48.0,-9.600000000000001
2011-05-19 13:04:00,VIP,United Kingdom,1,1,-4.0,-12.6
2011-05-19 13:13:00,,United Kingdom,1,1,-3.0,-5.92
2011-05-19 14:05:00,,United Kingdom,1,1,-1.0,-10.76
2011-05-19 14:10:00,,United Kingdom,1,1,-1.0,-16.5
2011-05-19 14:14:00,Active,United Kingdom,1,1,-26.0,-19.5
2011-05-19 14:44:00,VIP,United Kingdom,1,1,-8.0,-39.6
2011-05-19 14:47:00,VIP,United Kingdom,1,1,-3.0,-13.45
2011-05-19 15:23:00,New & Growing,United Kingdom,1,1,-272.0,-306.71999999999997
2011-05-19 18:08:00,VIP,United Kingdom,1,1,-9.0,-104.55
2011-05-19 18:10:00,VIP,United Kingdom,1,1,-43.0,-174.35
2011-05-19 18:11:00,VIP,United Kingdom,1,1,-1.0,-49.95
2011-05-19 18:13:00,Loyal,United Kingdom,1,1,-26.0,-77.2
2011-05-19 19:02:00,Loyal,United Kingdom,1,1,-4.0,-11.4
2011-05-19 19:50:00,VIP,United Kingdom,1,1,-7.0,-50.45
2011-05-20 09:34:00,VIP,Germany,1,1,-2.0,-29.9
2011-05-20 11:50:00,VIP,United Kingdom,1,1,-1.0,-16.95
2011-05-20 11:52:00,VIP,United Kingdom,1,1,-2.0,-8.3
2011-05-20 11:54:00,VIP,United Kingdom,1,1,-1.0,-1.65
2011-05-20 12:09:00,Loyal,United Kingdom,1,1,-1.0,-6.5
2011-05-20 12:21:00,Loyal,United Kingdom,1,1,-2.0,-9.9
2011-05-20 12:23:00,VIP,United Kingdom,1,1,-12.0,-15.0
2011-05-20 12:25:00,VIP,United Kingdom,1,1,-36.0,-244.2
2011-05-20 12:44:00,Loyal,United Kingdom,1,1,-1.0,-75.0
2011-05-20 12:55:00,Active,United Kingdom,1,1,-2.0,-7.5
2011-05-20 12:56:00,VIP,United Kingdom,1,1,-4.0,-18.4
2011-05-20 13:34:00,VIP,United Kingdom,1,1,-5.0,-10.5
2011-05-20 13:54:00,VIP,France,1,1,-3.0,-17.85
2011-05-22 13:27:00,VIP,United Kingdom,1,1,-13.0,-25.72
2011-05-23 09:24:00,VIP,United Kingdom,1,1,-96.0,-480.0
2011-05-23 10:02:00,VIP,United Kingdom,1,1,-1.0,-1.25
2011-05-23 10:34:00,VIP,United Kingdom,1,1,-4.0,-15.8
2011-05-23 11:07:00,Loyal,United Kingdom,1,1,-3.0,-30.849999999999998
2011-05-23 11:21:00,VIP,United Kingdom,2,2,-14.0,-45.300000000000004
2011-05-23 11:24:00,VIP,Portugal,1,1,-1.0,-1241.98
2011-05-23 12:14:00,Loyal,United Kingdom,2,1,-2.0,-16.9
2011-05-23 12:16:00,Loyal,United Kingdom,1,1,-1.0,-1.95
2011-05-23 12:48:00,VIP,Germany,1,1,-10.0,-22.759999999999998
2011-05-23 13:09:00,VIP,United Kingdom,1,1,-1.0,-3.95
2011-05-23 14:33:00,Loyal,United Kingdom,1,1,-1.0,-8.95
2011-05-23 14:50:00,VIP,Portugal,1,1,-1.0,-1241.98
2011-05-23 14:52:00,VIP,Portugal,1,1,-1.0,-15.0
2011-05-23 15:00:00,VIP,Portugal,1,1,-1.0,-557.72
2011-05-23 17:08:00,VIP,United Kingdom,1,1,-14.0,-77.0
2011-05-23 17:13:00,VIP,United Kingdom,1,1,-2.0,-29.9
2011-05-23 17:14:00,Active,United Kingdom,1,1,-4.0,-9.680000000000001
2011-05-23 17:15:00,VIP,United Kingdom,1,1,-5.0,-10.55
2011-05-23 17:16:00,VIP,United Kingdom,1,1,-3.0,-17.85
2011-05-23 17:18:00,Loyal,United Kingdom,1,1,-5.0,-2.9299999999999997
2011-05-23 17:20:00,VIP,Germany,1,1,-5.0,-13.009999999999998
2011-05-23 17:29:00,Loyal,United Kingdom,1,1,-2.0,-5.9
2011-05-23 17:39:00,Loyal,United Kingdom,1,1,-1.0,-8.5
2011-05-23 17:40:00,VIP,United Kingdom,1,1,-19.0,-31.25
2011-05-23 17:41:00,Loyal,United Kingdom,1,1,-1.0,-5.95
2011-05-23 17:42:00,VIP,United Kingdom,1,1,-1.0,-3.75
2011-05-23 17:43:00,Loyal,United Kingdom,1,1,-2.0,-1.7
2011-05-23 17:44:00,VIP,United Kingdom,1,1,-3.0,-2.4899999999999998
2011-05-23 17:47:00,VIP,United Kingdom,1,1,-3.0,-11.25
2011-05-23 17:48:00,VIP,United Kingdom,1,1,-3.0,-29.95
2011-05-24 10:15:00,VIP,United Kingdom,1,1,-1.0,-4.95
2011-05-24 11:23:00,Active,United Kingdom,1,1,-2.0,-7.5
2011-05-24 11:27:00,Loyal,United Kingdom,1,1,-7.0,-22.45
2011-05-24 12:44:00,VIP,United Kingdom,1,1,-1.0,-2.08
2011-05-24 13:25:00,Loyal,United Kingdom,1,1,-2.0,-9.05
2011-05-24 13:59:00,VIP,United Kingdom,1,1,-1.0,-29.95
2011-05-24 16:50:00,VIP,United Kingdom,1,1,-1.0,-13.88
2011-05-24 16:55:00,VIP,United Kingdom,1,1,-9.0,-44.0
2011-05-24 16:58:00,VIP,United Kingdom,1,1,-6.0,-8.7
2011-05-24 16:59:00,Loyal,United Kingdom,1,1,-1.0,-2.08
2011-05-24 17:11:00,VIP,United Kingdom,1,1,-1.0,-16.95
2011-05-24 17:12:00,VIP,United Kingdom,1,1,-5.0,-6.25
